time,reading
1688276457.051682,0
1688276457.0527565,0
1688276457.0538313,0
1688276457.0549076,0
1688276457.0559826,0
1688276457.0570574,0
1688276457.0581322,0
1688276457.0592568,0
1688276457.0603392,0
1688276457.0614395,0
1688276457.0625947,0
1688276457.0637562,0
1688276457.064888,0
1688276457.0660405,0
1688276457.0672748,0
1688276457.0684364,0
1688276457.0695827,0
1688276457.0707023,0
1688276457.0718021,0
1688276457.0729287,0
1688276457.0741184,0
1688276457.0752738,0
1688276457.0764022,0
1688276457.0775385,0
1688276457.0787191,0
1688276457.0799031,0
1688276457.081043,0
1688276457.082164,0
1688276457.0832627,0
1688276457.0843565,0
1688276457.0854483,0
1688276457.0865588,0
1688276457.0876532,0
1688276457.0887346,0
1688276457.0898156,0
1688276457.090897,0
1688276457.0919766,0
1688276457.093055,0
1688276457.0941346,0
1688276457.095224,0
1688276457.0963137,0
1688276457.0973988,0
1688276457.0984848,0
1688276457.099568,0
1688276457.1006482,0
1688276457.1017342,0
1688276457.102825,0
1688276457.1039083,0
1688276457.1049984,0
1688276457.1061096,0
1688276457.1072235,0
1688276457.1083655,0
1688276457.109514,0
1688276457.1106598,0
1688276457.1117995,0
1688276457.1129935,0
1688276457.1141942,0
1688276457.115351,0
1688276457.1167288,0
1688276457.1178713,0
1688276457.1190066,0
1688276457.1210504,0
1688276457.1222026,0
1688276457.1233423,0
1688276457.1244905,0
1688276457.1256254,0
1688276457.1267698,0
1688276457.1279192,0
1688276457.1290455,0
1688276457.130157,0
1688276457.1312368,0
1688276457.1323116,0
1688276457.1333892,0
1688276457.1344652,0
1688276457.1355429,0
1688276457.13663,0
1688276457.1377056,0
1688276457.1387806,0
1688276457.139855,0
1688276457.1409283,0
1688276457.1420352,0
1688276457.1431117,0
1688276457.1441858,0
1688276457.1452599,0
1688276457.1463342,0
1688276457.1474078,0
1688276457.1484816,0
1688276457.149558,0
1688276457.150634,0
1688276457.1517088,0
1688276457.1527839,0
1688276457.1538591,0
1688276457.154934,0
1688276457.1560085,0
1688276457.1570837,0
1688276457.1581583,0
1688276457.1592333,0
1688276457.160308,0
1688276457.1613824,0
1688276457.1624577,0
1688276457.1635323,0
1688276457.1646073,0
1688276457.1656818,0
1688276457.16676,0
1688276457.167835,0
1688276457.1689093,0
1688276457.1699843,0
1688276457.1710591,0
1688276457.1721342,0
1688276457.1732087,0
1688276457.174284,0
1688276457.1753585,0
1688276457.1764333,0
1688276457.1775093,0
1688276457.1785848,0
1688276457.17966,0
1688276457.1807346,0
1688276457.1818101,0
1688276457.1828854,0
1688276457.18396,0
1688276457.1850355,0
1688276457.1861103,0
1688276457.187185,0
1688276457.1882598,0
1688276457.1893356,0
1688276457.1904101,0
1688276457.191485,0
1688276457.1925597,0
1688276457.193635,0
1688276457.1947098,0
1688276457.1957843,0
1688276457.1968591,0
1688276457.197935,0
1688276457.19901,0
1688276457.2000842,0
1688276457.2011597,0
1688276457.202235,0
1688276457.2033093,0
1688276457.204384,0
1688276457.2054582,0
1688276457.2065332,0
1688276457.2076077,0
1688276457.2086825,0
1688276457.2097588,0
1688276457.210834,0
1688276457.2119086,0
1688276457.2129843,0
1688276457.2140594,0
1688276457.2151341,0
1688276457.2162087,0
1688276457.2172847,0
1688276457.2183595,0
1688276457.2194345,0
1688276457.2205093,0
1688276457.2215848,0
1688276457.2226598,0
1688276457.2237346,0
1688276457.2248094,0
1688276457.2258859,0
1688276457.2269704,0
1688276457.228052,0
1688276457.2291293,0
1688276457.2302053,0
1688276457.2312803,0
1688276457.2323558,0
1688276457.233432,0
1688276457.2345073,0
1688276457.2355824,0
1688276457.2366576,0
1688276457.2377336,0
1688276457.2388089,0
1688276457.2398837,0
1688276457.2409608,0
1688276457.2420368,0
1688276457.2431118,0
1688276457.2441876,0
1688276457.2452624,0
1688276457.2463377,0
1688276457.2474122,0
1688276457.2484872,0
1688276457.249562,0
1688276457.2506368,0
1688276457.2517123,0
1688276457.2527869,0
1688276457.2538621,0
1688276457.2549372,0
1688276457.256012,0
1688276457.2570872,0
1688276457.2581625,0
1688276457.259237,0
1688276457.260312,0
1688276457.2613866,0
1688276457.262461,0
1688276457.263534,0
1688276457.2646077,0
1688276457.2657423,0
1688276457.2668226,0
1688276457.2678983,0
1688276457.2689753,0
1688276457.2700505,0
1688276457.2711253,0
1688276457.2722,0
1688276457.2732754,0
1688276457.2743504,0
1688276457.2754254,0
1688276457.2765005,0
1688276457.2775784,0
1688276457.278654,0
1688276457.2797318,0
1688276457.2808065,0
1688276457.2818832,0
1688276457.2829578,0
1688276457.284223,0
1688276457.2853074,0
1688276457.2863836,0
1688276457.2874594,0
1688276457.2885342,0
1688276457.28961,0
1688276457.2906852,0
1688276457.2917604,0
1688276457.2928352,0
1688276457.2939105,0
1688276457.2950006,0
1688276457.296153,0
1688276457.2972555,0
1688276457.2983322,0
1688276457.2994072,0
1688276457.3004825,0
1688276457.3015578,0
1688276457.302634,0
1688276457.3037086,0
1688276457.3047838,0
1688276457.3058672,0
1688276457.3069518,0
1688276457.308027,0
1688276457.3091025,0
1688276457.3101788,0
1688276457.3112545,0
1688276457.3123298,0
1688276457.3134058,0
1688276457.3144813,0
1688276457.3155563,0
1688276457.3166316,0
1688276457.3177075,0
1688276457.318783,0
1688276457.3198586,0
1688276457.3209496,0
1688276457.3220875,0
1688276457.3231647,0
1688276457.3242402,0
1688276457.3253164,0
1688276457.3263917,0
1688276457.3274667,0
1688276457.3285425,0
1688276457.3296185,0
1688276457.3306937,0
1688276457.3317688,0
1688276457.3328438,0
1688276457.3339353,0
1688276457.3350239,0
1688276457.3360994,0
1688276457.3371742,0
1688276457.3382494,0
1688276457.3393242,0
1688276457.3403988,0
1688276457.3414743,0
1688276457.3425493,0
1688276457.343624,0
1688276457.344699,0
1688276457.3457735,0
1688276457.3468482,0
1688276457.347923,0
1688276457.3489976,0
1688276457.3500724,0
1688276457.351147,0
1688276457.3522217,0
1688276457.3532977,0
1688276457.3543732,0
1688276457.3554478,0
1688276457.3565226,0
1688276457.357598,0
1688276457.3586729,0
1688276457.3597476,0
1688276457.3608224,0
1688276457.3618996,0
1688276457.3629744,0
1688276457.3640494,0
1688276457.3651252,0
1688276457.3662002,0
1688276457.3672757,0
1688276457.3683507,0
1688276457.3694265,0
1688276457.3705015,0
1688276457.3715765,0
1688276457.3726513,0
1688276457.373727,0
1688276457.3748016,0
1688276457.3758767,0
1688276457.3769524,0
1688276457.3780272,0
1688276457.379102,0
1688276457.3801765,0
1688276457.3812523,0
1688276457.3823273,0
1688276457.3834019,0
1688276457.3844776,0
1688276457.3855531,0
1688276457.3866282,0
1688276457.3877027,0
1688276457.3887851,0
1688276457.3898664,0
1688276457.3909416,0
1688276457.3920166,0
1688276457.3930926,0
1688276457.3941677,0
1688276457.3952422,0
1688276457.396317,0
1688276457.3973923,0
1688276457.3984673,0
1688276457.399542,0
1688276457.4006166,0
1688276457.401693,0
1688276457.402768,0
1688276457.4038432,0
1688276457.4049177,0
1688276457.405993,0
1688276457.4070685,0
1688276457.4081433,0
1688276457.4092567,0
1688276457.410372,0
1688276457.4115033,0
1688276457.4126165,0
1688276457.4136987,0
1688276457.4147737,0
1688276457.4158485,0
1688276457.416923,0
1688276457.4180198,0
1688276457.4190953,0
1688276457.4201703,0
1688276457.4212463,0
1688276457.422321,0
1688276457.4234009,0
1688276457.4244757,0
1688276457.4255502,0
1688276457.4266255,0
1688276457.4277,0
1688276457.4287744,0
1688276457.4298503,0
1688276457.4309254,0
1688276457.432,0
1688276457.4330752,0
1688276457.4341512,0
1688276457.4352264,0
1688276457.436301,0
1688276457.4373767,0
1688276457.4384515,0
1688276457.4395266,0
1688276457.4406023,0
1688276457.4416773,0
1688276457.442753,0
1688276457.4439766,0
1688276457.4450881,0
1688276457.4461758,0
1688276457.4472516,0
1688276457.4483266,0
1688276457.4494047,0
1688276457.45053,0
1688276457.4516542,0
1688276457.452762,0
1688276457.453859,0
1688276457.4549353,0
1688276457.456012,0
1688276457.4570901,0
1688276457.4581654,0
1688276457.4592407,0
1688276457.460316,0
1688276457.4613903,0
1688276457.4624655,0
1688276457.4635406,0
1688276457.4646153,0
1688276457.4656918,0
1688276457.466767,0
1688276457.467842,0
1688276457.4689164,0
1688276457.4699922,0
1688276457.471074,0
1688276457.472149,0
1688276457.4732249,0
1688276457.4743001,0
1688276457.4753754,0
1688276457.4764502,0
1688276457.477526,0
1688276457.478601,0
1688276457.4796755,0
1688276457.4807506,0
1688276457.4818263,0
1688276457.4829016,0
1688276457.4839766,0
1688276457.4850516,0
1688276457.486127,0
1688276457.4872015,0
1688276457.4882765,0
1688276457.4893525,0
1688276457.4904275,0
1688276457.4915023,0
1688276457.492577,0
1688276457.4936514,0
1688276457.4947267,0
1688276457.4958017,0
1688276457.4968765,0
1688276457.4979525,0
1688276457.499028,0
1688276457.500103,0
1688276457.5011792,0
1688276457.5022542,0
1688276457.5033293,0
1688276457.5044043,0
1688276457.50548,0
1688276457.5065548,0
1688276457.5076299,0
1688276457.5087051,0
1688276457.5097806,0
1688276457.5108557,0
1688276457.5119307,0
1688276457.5130064,0
1688276457.5140812,0
1688276457.5151563,0
1688276457.5162315,0
1688276457.517307,0
1688276457.5183818,0
1688276457.5194566,0
1688276457.5205314,0
1688276457.5216072,0
1688276457.5226822,0
1688276457.523757,0
1688276457.524832,0
1688276457.5259078,0
1688276457.5269825,0
1688276457.5280576,0
1688276457.5291333,0
1688276457.5302086,0
1688276457.5312834,0
1688276457.5323584,0
1688276457.5334342,0
1688276457.534509,0
1688276457.5355842,0
1688276457.5366592,0
1688276457.537735,0
1688276457.5388095,0
1688276457.5398848,0
1688276457.5409606,0
1688276457.5420358,0
1688276457.5431116,0
1688276457.5441868,0
1688276457.5452628,0
1688276457.5463378,0
1688276457.5474126,0
1688276457.5484877,0
1688276457.5495632,0
1688276457.5506384,0
1688276457.5517132,0
1688276457.5527883,0
1688276457.553864,0
1688276457.5549388,0
1688276457.5560138,0
1688276457.5570896,0
1688276457.5581648,0
1688276457.5592396,0
1688276457.5603147,0
1688276457.5613904,0
1688276457.5624654,0
1688276457.5635407,0
1688276457.5646157,0
1688276457.5656915,0
1688276457.5667663,0
1688276457.5678415,0
1688276457.5689166,0
1688276457.5699916,0
1688276457.571067,0
1688276457.572142,0
1688276457.5732174,0
1688276457.5742927,0
1688276457.575368,0
1688276457.5764427,0
1688276457.5775182,0
1688276457.5785933,0
1688276457.5796685,0
1688276457.5807433,0
1688276457.581819,0
1688276457.582894,0
1688276457.5839689,0
1688276457.5850444,0
1688276457.5861194,0
1688276457.5871947,0
1688276457.5882695,0
1688276457.5893457,0
1688276457.590421,0
1688276457.5914958,0
1688276457.5925708,0
1688276457.5936463,0
1688276457.5947216,0
1688276457.5957966,0
1688276457.5968714,0
1688276457.5979471,0
1688276457.5990224,0
1688276457.6000972,0
1688276457.601173,0
1688276457.602248,0
1688276457.6033225,0
1688276457.6043975,0
1688276457.6054733,0
1688276457.6065485,0
1688276457.6076233,0
1688276457.6086984,0
1688276457.609774,0
1688276457.6108494,0
1688276457.6119242,0
1688276457.6129997,0
1688276457.614075,0
1688276457.6151495,0
1688276457.6162245,0
1688276457.6172998,0
1688276457.6183746,0
1688276457.6194496,0
1688276457.6205246,0
1688276457.6215992,0
1688276457.6226745,0
1688276457.6237495,0
1688276457.6248243,0
1688276457.6259003,0
1688276457.6269758,0
1688276457.628051,0
1688276457.6291265,0
1688276457.6302018,0
1688276457.6312768,0
1688276457.6323516,0
1688276457.6334283,0
1688276457.6345034,0
1688276457.6355784,0
1688276457.6368356,0
1688276457.6380596,0
1688276457.639158,0
1688276457.6402488,0
1688276457.6413271,0
1688276457.6424148,0
1688276457.6435275,0
1688276457.644604,0
1688276457.6456788,0
1688276457.646754,0
1688276457.6478288,0
1688276457.6489038,0
1688276457.6499789,0
1688276457.6510541,0
1688276457.652129,0
1688276457.6532037,0
1688276457.6542788,0
1688276457.6553538,0
1688276457.6564286,0
1688276457.6575031,0
1688276457.6585782,0
1688276457.6596532,0
1688276457.6607282,0
1688276457.661803,0
1688276457.6628778,0
1688276457.6639526,0
1688276457.665029,0
1688276457.666104,0
1688276457.6673417,0
1688276457.6684802,0
1688276457.6695788,0
1688276457.670671,0
1688276457.671749,0
1688276457.6728256,0
1688276457.6739051,0
1688276457.6749806,0
1688276457.676056,0
1688276457.6771314,0
1688276457.6782064,0
1688276457.6792817,0
1688276457.6803563,0
1688276457.6814325,0
1688276457.6825078,0
1688276457.6835828,0
1688276457.6846576,0
1688276457.6857326,0
1688276457.6868088,0
1688276457.6878843,0
1688276457.6889603,0
1688276457.690224,0
1688276457.691307,0
1688276457.6923828,0
1688276457.693461,0
1688276457.694536,0
1688276457.6956108,0
1688276457.6966856,0
1688276457.6977613,0
1688276457.6988363,0
1688276457.6999116,0
1688276457.700988,0
1688276457.7021089,0
1688276457.703213,0
1688276457.7042892,0
1688276457.7053688,0
1688276457.7064428,0
1688276457.7075164,0
1688276457.7085907,0
1688276457.7096665,0
1688276457.7107437,0
1688276457.711819,0
1688276457.7128937,0
1688276457.71397,0
1688276457.7150445,0
1688276457.7161195,0
1688276457.7171955,0
1688276457.7182705,0
1688276457.719345,0
1688276457.72042,0
1688276457.7214954,0
1688276457.7225707,0
1688276457.7236457,0
1688276457.7247207,0
1688276457.7257972,0
1688276457.726872,0
1688276457.7279468,0
1688276457.7290223,0
1688276457.730097,0
1688276457.7311718,0
1688276457.7322469,0
1688276457.7333224,0
1688276457.7343976,0
1688276457.7354727,0
1688276457.7365472,0
1688276457.7376227,0
1688276457.7386973,0
1688276457.7397885,0
1688276457.7408783,0
1688276457.7419574,0
1688276457.7430327,0
1688276457.7441075,0
1688276457.7451835,0
1688276457.746259,0
1688276457.747352,0
1688276457.7484264,0
1688276457.7495024,0
1688276457.7505774,0
1688276457.7516522,0
1688276457.7527273,0
1688276457.753803,0
1688276457.7548783,0
1688276457.7559533,0
1688276457.757029,0
1688276457.758104,0
1688276457.759179,0
1688276457.760254,0
1688276457.7613297,0
1688276457.7624047,0
1688276457.7634797,0
1688276457.7645547,0
1688276457.7656302,0
1688276457.7667058,0
1688276457.767782,0
1688276457.7688568,0
1688276457.7699325,0
1688276457.7710078,0
1688276457.7720823,0
1688276457.773159,0
1688276457.7742338,0
1688276457.7753088,0
1688276457.7763836,0
1688276457.7774594,0
1688276457.7785344,0
1688276457.7796094,0
1688276457.7806842,0
1688276457.78176,0
1688276457.7828348,0
1688276457.7839096,0
1688276457.7849853,0
1688276457.7860606,0
1688276457.7871358,0
1688276457.7882109,0
1688276457.7892866,0
1688276457.7903628,0
1688276457.7914379,0
1688276457.7925124,0
1688276457.7935882,0
1688276457.7946634,0
1688276457.7957382,0
1688276457.796813,0
1688276457.7978885,0
1688276457.7989638,0
1688276457.8000388,0
1688276457.8011146,0
1688276457.8021896,0
1688276457.8032646,0
1688276457.8043392,0
1688276457.8054152,0
1688276457.80649,0
1688276457.8075655,0
1688276457.8086405,0
1688276457.8097162,0
1688276457.81079,0
1688276457.8118632,0
1688276457.812979,0
1688276457.8140552,0
1688276457.8151624,0
1688276457.816289,0
1688276457.8174336,0
1688276457.8185337,0
1688276457.8196118,0
1688276457.8206873,0
1688276457.8217666,0
1688276457.822842,0
1688276457.8239164,0
1688276457.8249927,0
1688276457.826068,0
1688276457.8271427,0
1688276457.8282177,0
1688276457.8292985,0
1688276457.830374,0
1688276457.8314483,0
1688276457.8325233,0
1688276457.8335981,0
1688276457.834673,0
1688276457.8357484,0
1688276457.836825,0
1688276457.8379006,0
1688276457.838976,0
1688276457.8400502,0
1688276457.8411343,0
1688276457.8422236,0
1688276457.8433483,0
1688276457.8444736,0
1688276457.8455784,0
1688276457.8466756,0
1688276457.8477514,0
1688276457.8488266,0
1688276457.8499036,0
1688276457.8509834,0
1688276457.852059,0
1688276457.853134,0
1688276457.8542087,0
1688276457.8552837,0
1688276457.8563588,0
1688276457.857434,0
1688276457.85851,0
1688276457.859585,0
1688276457.8606594,0
1688276457.8617346,0
1688276457.8628097,0
1688276457.8638844,0
1688276457.8649597,0
1688276457.8660347,0
1688276457.8671095,0
1688276457.8681846,0
1688276457.8692605,0
1688276457.8703356,0
1688276457.8714108,0
1688276457.8724859,0
1688276457.8735616,0
1688276457.8746367,0
1688276457.8757117,0
1688276457.8767912,0
1688276457.8778672,0
1688276457.8789425,0
1688276457.880018,0
1688276457.8810925,0
1688276457.882168,0
1688276457.883243,0
1688276457.8843176,0
1688276457.8853927,0
1688276457.8864677,0
1688276457.8875425,0
1688276457.8886175,0
1688276457.8896937,0
1688276457.8907685,0
1688276457.8918436,0
1688276457.8929188,0
1688276457.8939946,0
1688276457.8950706,0
1688276457.8961456,0
1688276457.8972218,0
1688276457.898297,0
1688276457.899372,0
1688276457.9004467,0
1688276457.9015226,0
1688276457.9025981,0
1688276457.9036732,0
1688276457.9047482,0
1688276457.905824,0
1688276457.9068997,0
1688276457.9079747,0
1688276457.909051,0
1688276457.9101257,0
1688276457.911201,0
1688276457.912276,0
1688276457.9133518,0
1688276457.914427,0
1688276457.9155023,0
1688276457.9165773,0
1688276457.9176533,0
1688276457.9187284,0
1688276457.9198034,0
1688276457.9208786,0
1688276457.9219544,0
1688276457.9230294,0
1688276457.9241045,0
1688276457.9251802,0
1688276457.926255,0
1688276457.92733,0
1688276457.9284067,0
1688276457.9294825,0
1688276457.930558,0
1688276457.9316328,0
1688276457.9327075,0
1688276457.9337833,0
1688276457.9348588,0
1688276457.9359336,0
1688276457.9370096,0
1688276457.9380846,0
1688276457.9391599,0
1688276457.9402347,0
1688276457.941311,0
1688276457.9423862,0
1688276457.9434612,0
1688276457.944536,0
1688276457.9456117,0
1688276457.946687,0
1688276457.9477623,0
1688276457.9488375,0
1688276457.9499135,0
1688276457.9509888,0
1688276457.9520638,0
1688276457.9531398,0
1688276457.9542146,0
1688276457.9552898,0
1688276457.9563649,0
1688276457.9574406,0
1688276457.9585156,0
1688276457.9595907,0
1688276457.9606657,0
1688276457.9617412,0
1688276457.9628165,0
1688276457.9638915,0
1688276457.9649675,0
1688276457.9660425,0
1688276457.967118,0
1688276457.9681928,0
1688276457.9692686,0
1688276457.9703436,0
1688276457.9714186,0
1688276457.972494,0
1688276457.9735694,0
1688276457.9746444,0
1688276457.9757195,0
1688276457.9767945,0
1688276457.9778702,0
1688276457.9789455,0
1688276457.9800212,0
1688276457.981097,0
1688276457.9821723,0
1688276457.983247,0
1688276457.9843218,0
1688276457.9853973,0
1688276457.9864724,0
1688276457.9875474,0
1688276457.9886224,0
1688276457.989698,0
1688276457.990773,0
1688276457.9918478,0
1688276457.9929228,0
1688276457.9940135,0
1688276457.9950888,0
1688276457.996164,0
1688276457.9972398,0
1688276457.998315,0
1688276457.99939,0
1688276458.0004647,0
1688276458.0015416,0
1688276458.0026155,0
1688276458.0036895,0
1688276458.0047631,0
1688276458.005837,0
1688276458.0069118,0
1688276458.0079854,0
1688276458.0090604,0
1688276458.0101361,0
1688276458.0112112,0
1688276458.0122864,0
1688276458.0133622,0
1688276458.0144374,0
1688276458.0155125,0
1688276458.0165875,0
1688276458.0176637,0
1688276458.0187387,0
1688276458.0198138,0
1688276458.0208886,0
1688276458.0219648,0
1688276458.0230386,0
1688276458.0241125,0
1688276458.0251873,0
1688276458.0262668,0
1688276458.0273418,0
1688276458.0284164,0
1688276458.029492,0
1688276458.0305667,0
1688276458.0316412,0
1688276458.032716,0
1688276458.0337913,0
1688276458.034866,0
1688276458.0359404,0
1688276458.037016,0
1688276458.0380905,0
1688276458.039166,0
1688276458.0402403,0
1688276458.0413156,0
1688276458.0423915,0
1688276458.0434666,0
1688276458.0445495,0
1688276458.0456293,0
1688276458.0467052,0
1688276458.0477805,0
1688276458.0488567,0
1688276458.049932,0
1688276458.051007,0
1688276458.0520816,0
1688276458.0531566,0
1688276458.054232,0
1688276458.0553067,0
1688276458.0563817,0
1688276458.057457,0
1688276458.0585315,0
1688276458.0596066,0
1688276458.0606818,0
1688276458.061758,0
1688276458.0628316,0
1688276458.063905,0
1688276458.0649555,0
1688276458.0660315,0
1688276458.0671062,0
1688276458.0681813,0
1688276458.0692575,0
1688276458.0703337,0
1688276458.0714087,0
1688276458.0724835,0
1688276458.0735595,0
1688276458.0746348,0
1688276458.0757096,0
1688276458.0767846,0
1688276458.0778604,0
1688276458.0789356,0
1688276458.0800102,0
1688276458.0810862,0
1688276458.0821612,0
1688276458.083236,0
1688276458.0843105,0
1688276458.0853863,0
1688276458.086461,0
1688276458.0875356,0
1688276458.0886104,0
1688276458.089686,0
1688276458.090761,0
1688276458.0918355,0
1688276458.09291,0
1688276458.094006,0
1688276458.095111,0
1688276458.0964007,0
1688276458.0974913,0
1688276458.098576,0
1688276458.099672,0
1688276458.100747,0
1688276458.1018226,0
1688276458.102898,0
1688276458.1039724,0
1688276458.1050487,0
1688276458.1061246,0
1688276458.1072001,0
1688276458.1082747,0
1688276458.109413,0
1688276458.1104894,0
1688276458.111592,0
1688276458.112717,0
1688276458.1138475,0
1688276458.1149743,0
1688276458.1160994,0
1688276458.117227,0
1688276458.1183527,0
1688276458.1194777,0
1688276458.1206021,0
1688276458.1217291,0
1688276458.122855,0
1688276458.123979,0
1688276458.1251054,0
1688276458.1262307,0
1688276458.1273549,0
1688276458.1284792,0
1688276458.129607,0
1688276458.1317315,0
1688276458.1329176,0
1688276458.1341372,0
1688276458.1352742,0
1688276458.1364038,0
1688276458.1375356,0
1688276458.1386704,0
1688276458.1398036,0
1688276458.1410775,0
1688276458.142239,0
1688276458.1433737,0
1688276458.144509,0
1688276458.145645,0
1688276458.1468086,0
1688276458.1479611,0
1688276458.1490963,0
1688276458.1502354,0
1688276458.1513689,0
1688276458.152501,0
1688276458.1536345,0
1688276458.1548166,0
1688276458.1560066,0
1688276458.1571822,0
1688276458.158344,0
1688276458.1594777,0
1688276458.1606019,0
1688276458.1617258,0
1688276458.1628501,0
1688276458.1639717,0
1688276458.1651366,0
1688276458.166262,0
1688276458.1673846,0
1688276458.1685064,0
1688276458.1696286,0
1688276458.1707532,0
1688276458.1718748,0
1688276458.1729774,0
1688276458.1740992,0
1688276458.1752203,0
1688276458.1763415,0
1688276458.1774673,0
1688276458.1785948,0
1688276458.1797168,0
1688276458.1808388,0
1688276458.1819603,0
1688276458.1830828,0
1688276458.1842058,0
1688276458.1853337,0
1688276458.1864612,0
1688276458.1875865,0
1688276458.1887107,0
1688276458.1898355,0
1688276458.1909604,0
1688276458.192085,0
1688276458.1932094,0
1688276458.1943343,0
1688276458.1954591,0
1688276458.1965837,0
1688276458.1977084,0
1688276458.198833,0
1688276458.1999567,0
1688276458.201081,0
1688276458.2022073,0
1688276458.2033324,0
1688276458.2044568,0
1688276458.205581,0
1688276458.2067056,0
1688276458.2078314,0
1688276458.2089593,0
1688276458.2101898,0
1688276458.2113185,0
1688276458.2124438,0
1688276458.2135615,0
1688276458.2146688,0
1688276458.2157774,0
1688276458.2168832,0
1688276458.2179918,0
1688276458.219098,0
1688276458.2202055,0
1688276458.221314,0
1688276458.2224464,0
1688276458.2235923,0
1688276458.2247229,0
1688276458.2258642,0
1688276458.2269769,0
1688276458.2280822,0
1688276458.2291923,0
1688276458.2302997,0
1688276458.2314055,0
1688276458.2325115,0
1688276458.2336192,0
1688276458.2347255,0
1688276458.2358315,0
1688276458.2369778,0
1688276458.23809,0
1688276458.2391963,0
1688276458.2403026,0
1688276458.241411,0
1688276458.2425447,0
1688276458.2436762,0
1688276458.244791,0
1688276458.2458968,0
1688276458.2470028,0
1688276458.248107,0
1688276458.2492106,0
1688276458.2503161,0
1688276458.2514195,0
1688276458.252523,0
1688276458.2536266,0
1688276458.254731,0
1688276458.255834,0
1688276458.2569556,0
1688276458.2580614,0
1688276458.2591655,0
1688276458.2602687,0
1688276458.261372,0
1688276458.2624757,0
1688276458.2635796,0
1688276458.2646854,0
1688276458.265795,0
1688276458.2669024,0
1688276458.2680094,0
1688276458.2691236,0
1688276458.2702615,0
1688276458.2714045,0
1688276458.2725248,0
1688276458.273661,0
1688276458.2747958,0
1688276458.2759035,0
1688276458.2770164,0
1688276458.2781453,0
1688276458.279268,0
1688276458.2803864,0
1688276458.2815056,0
1688276458.2826266,0
1688276458.2837386,0
1688276458.2848482,0
1688276458.2859607,0
1688276458.2873144,0
1688276458.288463,0
1688276458.289585,0
1688276458.2907012,0
1688276458.2918136,0
1688276458.2929196,0
1688276458.2970724,0
1688276458.29825,0
1688276458.299396,0
1688276458.3005385,0
1688276458.3016703,0
1688276458.302805,0
1688276458.3039458,0
1688276458.3051035,0
1688276458.3062408,0
1688276458.307365,0
1688276458.3084998,0
1688276458.309639,0
1688276458.3108056,0
1688276458.3119435,0
1688276458.313085,0
1688276458.3142223,0
1688276458.3153486,0
1688276458.3164873,0
1688276458.317618,0
1688276458.318743,0
1688276458.3199062,0
1688276458.3210297,0
1688276458.3221548,0
1688276458.3232734,0
1688276458.3244073,0
1688276458.3255284,0
1688276458.3266382,0
1688276458.3277426,0
1688276458.328846,0
1688276458.3299496,0
1688276458.3310547,0
1688276458.3321579,0
1688276458.3332639,0
1688276458.3343692,0
1688276458.3354723,0
1688276458.3365753,0
1688276458.3376794,0
1688276458.338784,0
1688276458.3398867,0
1688276458.340965,0
1688276458.3420687,0
1688276458.3431723,0
1688276458.3442752,0
1688276458.3453798,0
1688276458.3464844,0
1688276458.347588,0
1688276458.348691,0
1688276458.3497934,0
1688276458.3508968,0
1688276458.3520002,0
1688276458.3531096,0
1688276458.3542185,0
1688276458.3553255,0
1688276458.356432,0
1688276458.3575377,0
1688276458.358644,0
1688276458.3597498,0
1688276458.3608563,0
1688276458.3619635,0
1688276458.36307,0
1688276458.3641763,0
1688276458.3652828,0
1688276458.3663893,0
1688276458.3674955,0
1688276458.368603,0
1688276458.3697104,0
1688276458.3708165,0
1688276458.3719234,0
1688276458.3730319,0
1688276458.3741386,0
1688276458.3752449,0
1688276458.3763516,0
1688276458.3774593,0
1688276458.3785658,0
1688276458.379672,0
1688276458.380778,0
1688276458.3818855,0
1688276458.3829923,0
1688276458.3840988,0
1688276458.3852067,0
1688276458.3863132,0
1688276458.3874202,0
1688276458.3885264,0
1688276458.3896344,0
1688276458.390741,0
1688276458.3918471,0
1688276458.3929553,0
1688276458.3940637,0
1688276458.3951705,0
1688276458.3962772,0
1688276458.3973858,0
1688276458.3984919,0
1688276458.3995984,0
1688276458.400705,0
1688276458.4018135,0
1688276458.4029205,0
1688276458.404027,0
1688276458.405135,0
1688276458.4062412,0
1688276458.4073474,0
1688276458.4084537,0
1688276458.409562,0
1688276458.4106686,0
1688276458.4118857,0
1688276458.4129977,0
1688276458.4141054,0
1688276458.415217,0
1688276458.416333,0
1688276458.4174497,0
1688276458.4185643,0
1688276458.419679,0
1688276458.4207928,0
1688276458.4219096,0
1688276458.4230244,0
1688276458.4241383,0
1688276458.4252546,0
1688276458.4263701,0
1688276458.4274852,0
1688276458.4285996,0
1688276458.4297137,0
1688276458.4308283,0
1688276458.431943,0
1688276458.4330597,0
1688276458.4341745,0
1688276458.4352894,0
1688276458.4364038,0
1688276458.4375203,0
1688276458.4386325,0
1688276458.4397438,0
1688276458.440855,0
1688276458.4419765,0
1688276458.4431047,0
1688276458.4442406,0
1688276458.4453957,0
1688276458.4465322,0
1688276458.4476457,0
1688276458.4487572,0
1688276458.4498699,0
1688276458.4509823,0
1688276458.4520938,0
1688276458.453204,0
1688276458.4543152,0
1688276458.4554262,0
1688276458.4565368,0
1688276458.4576538,0
1688276458.4587696,0
1688276458.4598832,0
1688276458.4610002,0
1688276458.4621153,0
1688276458.463231,0
1688276458.4643443,0
1688276458.465461,0
1688276458.4665751,0
1688276458.4676893,0
1688276458.4688034,0
